store_number,mgmtintname,ip_address,brand
IBR_SONIC-03465,V10_Management,10.132.85.65/255.255.255.240,Sonic
IBR_SONIC-03466,V10_Management,10.132.85.81/255.255.255.240,Sonic
IBR_SONIC-03467,V10_Management,10.132.85.97/255.255.255.240,Sonic
IBR_SONIC-03468,V10_Management,10.132.85.113/255.255.255.240,Sonic
IBR_SONIC-03469,V10_Management,10.132.85.129/255.255.255.240,Sonic
IBR_SONIC-03470,V10_Management,10.132.85.145/255.255.255.240,Sonic
IBR_SONIC-03473,V10_Management,10.132.85.161/255.255.255.240,Sonic
IBR_SONIC-03475,V10_Management,10.132.85.177/255.255.255.240,Sonic
IBR_SONIC-03476,V10_Management,10.132.85.193/255.255.255.240,Sonic
IBR_SONIC-03477,V10_Management,10.132.85.209/255.255.255.240,Sonic
IBR_SONIC-03480,V10_Management,10.132.85.225/255.255.255.240,Sonic
IBR_SONIC-03483,V10_Management,10.132.85.241/255.255.255.240,Sonic
IBR_SONIC-03486,V10_Management,10.132.86.1/255.255.255.240,Sonic
IBR_SONIC-03487,V10_Management,10.132.86.17/255.255.255.240,Sonic
IBR_SONIC-03488,V10_Management,10.132.86.33/255.255.255.240,Sonic
IBR_SONIC-03489,V10_Management,10.132.86.49/255.255.255.240,Sonic
IBR_SONIC-03491,V10_Management,10.132.86.65/255.255.255.240,Sonic
IBR_SONIC-03493,V10_Management,10.132.86.81/255.255.255.240,Sonic
IBR_SONIC-03496,V10_Management,10.132.86.97/255.255.255.240,Sonic
IBR_SONIC-03497,V10_Management,10.132.86.113/255.255.255.240,Sonic
IBR_SONIC-03498,V10_Management,10.132.86.129/255.255.255.240,Sonic
IBR_SONIC-03502,V10_Management,10.132.86.145/255.255.255.240,Sonic
IBR_SONIC-03503,V10_Management,10.132.86.161/255.255.255.240,Sonic
IBR_SONIC-03504,V10_Management,10.132.220.81/255.255.255.240,Sonic
IBR_SONIC-03505,V10_Management,10.132.86.177/255.255.255.240,Sonic
IBR_SONIC-03506,V10_Management,10.132.86.193/255.255.255.240,Sonic
IBR_SONIC-03507,V10_Management,10.132.86.209/255.255.255.240,Sonic
IBR_SONIC-03508,V10_Management,10.132.86.225/255.255.255.240,Sonic
IBR_SONIC-03509,V10_Management,10.132.86.241/255.255.255.240,Sonic
IBR_SONIC-03510,V10_Management,10.132.87.1/255.255.255.240,Sonic
IBR_SONIC-03512,V10_Management,10.132.87.17/255.255.255.240,Sonic
IBR_SONIC-03514,V10_Management,10.132.87.33/255.255.255.240,Sonic
IBR_SONIC-03515,V10_Management,10.132.87.49/255.255.255.240,Sonic
IBR_SONIC-03516,V10_Management,10.132.87.65/255.255.255.240,Sonic
IBR_SONIC-03517,V10_Management,10.132.87.81/255.255.255.240,Sonic
IBR_SONIC-03518,V10_Management,10.132.87.97/255.255.255.240,Sonic
IBR_SONIC-03519,V10_Management,10.132.87.113/255.255.255.240,Sonic
IBR_SONIC-03520,V10_Management,10.132.87.129/255.255.255.240,Sonic
IBR_SONIC-03521,V10_Management,10.132.87.145/255.255.255.240,Sonic
IBR_SONIC-03522,V10_Management,10.132.87.161/255.255.255.240,Sonic
IBR_SONIC-03525,V10_Management,10.132.87.193/255.255.255.240,Sonic
IBR_SONIC-03527,V10_Management,10.132.87.209/255.255.255.240,Sonic
IBR_SONIC-03528,V10_Management,10.132.87.225/255.255.255.240,Sonic
IBR_SONIC-03530,V10_Management,10.132.87.241/255.255.255.240,Sonic
IBR_SONIC-03531,V10_Management,10.132.88.1/255.255.255.240,Sonic
IBR_SONIC-03532,V10_Management,10.132.88.17/255.255.255.240,Sonic
IBR_SONIC-03533,V10_Management,10.132.88.33/255.255.255.240,Sonic
IBR_SONIC-03534,V10_Management,10.132.88.49/255.255.255.240,Sonic
IBR_SONIC-03538,V10_Management,10.132.88.65/255.255.255.240,Sonic
IBR_SONIC-03541,V10_Management,10.132.88.81/255.255.255.240,Sonic
IBR_SONIC-03542,V10_Management,10.132.88.97/255.255.255.240,Sonic
IBR_SONIC-03544,V10_Management,10.132.88.113/255.255.255.240,Sonic
IBR_SONIC-03546,V10_Management,10.132.88.129/255.255.255.240,Sonic
IBR_SONIC-03547,V10_Management,10.132.88.145/255.255.255.240,Sonic
IBR_SONIC-03548,V10_Management,10.132.88.161/255.255.255.240,Sonic
IBR_SONIC-03549,V10_Management,10.132.88.177/255.255.255.240,Sonic
IBR_SONIC-03550,V10_Management,10.132.88.193/255.255.255.240,Sonic
IBR_SONIC-03551,V10_Management,10.132.222.161/255.255.255.240,Sonic
IBR_SONIC-03552,V10_Management,10.132.88.209/255.255.255.240,Sonic
IBR_SONIC-03553,V10_Management,10.132.88.225/255.255.255.240,Sonic
IBR_SONIC-03554,V10_Management,10.132.88.241/255.255.255.240,Sonic
IBR_SONIC-03555,V10_Management,10.132.89.1/255.255.255.240,Sonic
IBR_SONIC-03556,V10_Management,10.132.89.17/255.255.255.240,Sonic
IBR_SONIC-03557,V10_Management,10.132.89.33/255.255.255.240,Sonic
IBR_SONIC-03558,V10_Management,10.132.89.49/255.255.255.240,Sonic
IBR_SONIC-03559,V10_Management,10.132.89.65/255.255.255.240,Sonic
IBR_SONIC-03560,V10_Management,10.132.89.81/255.255.255.240,Sonic
IBR_SONIC-03561,V10_Management,10.132.89.97/255.255.255.240,Sonic
IBR_SONIC-03562,V10_Management,10.132.89.113/255.255.255.240,Sonic
IBR_SONIC-03563,V10_Management,10.132.222.177/255.255.255.240,Sonic
IBR_SONIC-03564,V10_Management,10.132.89.129/255.255.255.240,Sonic
IBR_SONIC-03565,V10_Management,10.132.89.145/255.255.255.240,Sonic
IBR_SONIC-03567,V10_Management,10.132.89.161/255.255.255.240,Sonic
IBR_SONIC-03569,V10_Management,10.132.89.177/255.255.255.240,Sonic
IBR_SONIC-03570,V10_Management,10.132.89.193/255.255.255.240,Sonic
IBR_SONIC-03571,V10_Management,10.132.89.209/255.255.255.240,Sonic
IBR_SONIC-03572,V10_Management,10.132.89.225/255.255.255.240,Sonic
IBR_SONIC-03573,V10_Management,10.132.89.241/255.255.255.240,Sonic
IBR_SONIC-03574,V10_Management,10.132.90.1/255.255.255.240,Sonic
IBR_SONIC-03576,V10_Management,10.132.90.17/255.255.255.240,Sonic
IBR_SONIC-03577,V10_Management,10.132.90.33/255.255.255.240,Sonic
IBR_SONIC-03581,V10_Management,10.132.90.49/255.255.255.240,Sonic
IBR_SONIC-03582,V10_Management,10.132.90.65/255.255.255.240,Sonic
IBR_SONIC-03587,V10_Management,10.132.90.81/255.255.255.240,Sonic
IBR_SONIC-03588,V10_Management,10.132.90.97/255.255.255.240,Sonic
IBR_SONIC-03591,V10_Management,10.132.90.113/255.255.255.240,Sonic
IBR_SONIC-03592,V10_Management,10.132.90.129/255.255.255.240,Sonic
IBR_SONIC-03594,V10_Management,10.132.90.145/255.255.255.240,Sonic
IBR_SONIC-03595,V10_Management,10.132.90.161/255.255.255.240,Sonic
IBR_SONIC-03597,V10_Management,10.132.90.177/255.255.255.240,Sonic
IBR_SONIC-03598,V10_Management,10.132.90.193/255.255.255.240,Sonic
IBR_SONIC-03600,V10_Management,10.132.90.209/255.255.255.240,Sonic
IBR_SONIC-03602,V10_Management,10.132.90.225/255.255.255.240,Sonic
IBR_SONIC-03603,V10_Management,10.132.90.241/255.255.255.240,Sonic
IBR_SONIC-03604,V10_Management,10.132.91.1/255.255.255.240,Sonic
IBR_SONIC-03607,V10_Management,10.132.91.17/255.255.255.240,Sonic
IBR_SONIC-03609,V10_Management,10.132.91.33/255.255.255.240,Sonic
IBR_SONIC-03610,V10_Management,10.132.91.49/255.255.255.240,Sonic
IBR_SONIC-03612,V10_Management,10.132.91.65/255.255.255.240,Sonic
IBR_SONIC-03614,V10_Management,10.132.91.81/255.255.255.240,Sonic
IBR_SONIC-03616,V10_Management,10.132.91.97/255.255.255.240,Sonic
IBR_SONIC-03617,V10_Management,10.132.91.113/255.255.255.240,Sonic
IBR_SONIC-03621,V10_Management,10.132.91.145/255.255.255.240,Sonic
IBR_SONIC-03622,V10_Management,10.132.91.161/255.255.255.240,Sonic
IBR_SONIC-03623,V10_Management,10.132.91.177/255.255.255.240,Sonic
IBR_SONIC-03626,V10_Management,10.132.91.193/255.255.255.240,Sonic
IBR_SONIC-03627,V10_Management,10.132.91.209/255.255.255.240,Sonic
IBR_SONIC-03628,V10_Management,10.132.91.225/255.255.255.240,Sonic
IBR_SONIC-03630,V10_Management,10.132.92.1/255.255.255.240,Sonic
IBR_SONIC-03631,V10_Management,10.132.92.17/255.255.255.240,Sonic
IBR_SONIC-03632,V10_Management,10.132.92.33/255.255.255.240,Sonic
IBR_SONIC-03634,V10_Management,10.132.92.49/255.255.255.240,Sonic
IBR_SONIC-03635,V10_Management,10.132.92.65/255.255.255.240,Sonic
IBR_SONIC-03636,V10_Management,10.132.92.81/255.255.255.240,Sonic
IBR_SONIC-03637,V10_Management,10.132.92.97/255.255.255.240,Sonic
IBR_SONIC-03638,V10_Management,10.132.92.113/255.255.255.240,Sonic
IBR_SONIC-03639,V10_Management,10.132.92.129/255.255.255.240,Sonic
IBR_SONIC-03640,V10_Management,10.132.92.145/255.255.255.240,Sonic
IBR_SONIC-03641,V10_Management,10.132.92.161/255.255.255.240,Sonic
IBR_SONIC-03642,V10_Management,10.132.92.177/255.255.255.240,Sonic
IBR_SONIC-03643,V10_Management,10.132.92.193/255.255.255.240,Sonic
IBR_SONIC-03644,V10_Management,10.132.92.209/255.255.255.240,Sonic
IBR_SONIC-03646,V10_Management,10.132.92.241/255.255.255.240,Sonic
IBR_SONIC-03647,V10_Management,10.132.93.1/255.255.255.240,Sonic
IBR_SONIC-03649,V10_Management,10.132.93.17/255.255.255.240,Sonic
IBR_SONIC-03651,V10_Management,10.132.93.33/255.255.255.240,Sonic
IBR_SONIC-03653,V10_Management,10.132.93.49/255.255.255.240,Sonic
IBR_SONIC-03654,V10_Management,10.132.93.65/255.255.255.240,Sonic
IBR_SONIC-03655,V10_Management,10.132.93.81/255.255.255.240,Sonic
IBR_SONIC-03656,V10_Management,10.132.93.97/255.255.255.240,Sonic
IBR_SONIC-03657,V10_Management,10.132.93.113/255.255.255.240,Sonic
IBR_SONIC-03659,V10_Management,10.132.93.129/255.255.255.240,Sonic
IBR_SONIC-03664,V10_Management,10.132.93.145/255.255.255.240,Sonic
IBR_SONIC-03666,V10_Management,10.132.93.177/255.255.255.240,Sonic
IBR_SONIC-03668,V10_Management,10.132.93.193/255.255.255.240,Sonic
IBR_SONIC-03670,V10_Management,10.132.93.209/255.255.255.240,Sonic
IBR_SONIC-03671,V10_Management,10.132.93.225/255.255.255.240,Sonic
IBR_SONIC-03672,V10_Management,10.132.93.241/255.255.255.240,Sonic
IBR_SONIC-03674,V10_Management,10.132.94.1/255.255.255.240,Sonic
IBR_SONIC-03675,V10_Management,10.132.94.17/255.255.255.240,Sonic
IBR_SONIC-03676,V10_Management,10.132.94.33/255.255.255.240,Sonic
IBR_SONIC-03677,V10_Management,10.132.94.49/255.255.255.240,Sonic
IBR_SONIC-03678,V10_Management,10.132.94.65/255.255.255.240,Sonic
IBR_SONIC-03679,V10_Management,10.132.94.81/255.255.255.240,Sonic
IBR_SONIC-03681,V10_Management,10.132.94.97/255.255.255.240,Sonic
IBR_SONIC-03682,V10_Management,10.132.94.113/255.255.255.240,Sonic
IBR_SONIC-03683,V10_Management,10.132.94.129/255.255.255.240,Sonic
IBR_SONIC-03685,V10_Management,10.132.94.161/255.255.255.240,Sonic
IBR_SONIC-03687,V10_Management,10.132.94.177/255.255.255.240,Sonic
IBR_SONIC-03688,V10_Management,10.132.94.193/255.255.255.240,Sonic
IBR_SONIC-03690,V10_Management,10.132.94.209/255.255.255.240,Sonic
IBR_SONIC-03691,V10_Management,10.132.94.225/255.255.255.240,Sonic
IBR_SONIC-03692,V10_Management,10.132.94.241/255.255.255.240,Sonic
IBR_SONIC-03693,V10_Management,10.132.95.1/255.255.255.240,Sonic
IBR_SONIC-03694,V10_Management,10.132.95.17/255.255.255.240,Sonic
IBR_SONIC-03695,V10_Management,10.132.95.33/255.255.255.240,Sonic
IBR_SONIC-03697,V10_Management,10.132.95.49/255.255.255.240,Sonic
IBR_SONIC-03700,V10_Management,10.132.95.65/255.255.255.240,Sonic
IBR_SONIC-03701,V10_Management,10.132.95.81/255.255.255.240,Sonic
IBR_SONIC-03703,V10_Management,10.132.95.97/255.255.255.240,Sonic
IBR_SONIC-03704,V10_Management,10.132.95.113/255.255.255.240,Sonic
IBR_SONIC-03707,V10_Management,10.132.95.129/255.255.255.240,Sonic
IBR_SONIC-03708,V10_Management,10.132.95.145/255.255.255.240,Sonic
IBR_SONIC-03709,V10_Management,10.132.95.161/255.255.255.240,Sonic
IBR_SONIC-03711,V10_Management,10.132.95.177/255.255.255.240,Sonic
IBR_SONIC-03712,V10_Management,10.132.95.193/255.255.255.240,Sonic
IBR_SONIC-03713,V10_Management,10.132.95.209/255.255.255.240,Sonic
IBR_SONIC-03715,V10_Management,10.132.95.225/255.255.255.240,Sonic
IBR_SONIC-03716,V10_Management,10.132.95.241/255.255.255.240,Sonic
IBR_SONIC-03717,V10_Management,10.132.96.1/255.255.255.240,Sonic
IBR_SONIC-03718,V10_Management,10.132.96.17/255.255.255.240,Sonic
IBR_SONIC-03719,V10_Management,10.132.96.33/255.255.255.240,Sonic
IBR_SONIC-03721,V10_Management,10.132.96.49/255.255.255.240,Sonic
IBR_SONIC-03722,V10_Management,10.132.96.65/255.255.255.240,Sonic
IBR_SONIC-03723,V10_Management,10.132.96.81/255.255.255.240,Sonic
IBR_SONIC-03724,V10_Management,10.132.96.97/255.255.255.240,Sonic
IBR_SONIC-03725,V10_Management,10.132.96.113/255.255.255.240,Sonic
IBR_SONIC-03726,V10_Management,10.132.96.129/255.255.255.240,Sonic
IBR_SONIC-03729,V10_Management,10.132.96.145/255.255.255.240,Sonic
IBR_SONIC-03730,V10_Management,10.132.96.161/255.255.255.240,Sonic
IBR_SONIC-03731,V10_Management,10.132.96.177/255.255.255.240,Sonic
IBR_SONIC-03733,V10_Management,10.132.96.193/255.255.255.240,Sonic
IBR_SONIC-03735,V10_Management,10.132.96.209/255.255.255.240,Sonic
IBR_SONIC-03736,V10_Management,10.132.96.225/255.255.255.240,Sonic
IBR_SONIC-03739,V10_Management,10.132.96.241/255.255.255.240,Sonic
IBR_SONIC-03740,V10_Management,10.132.97.1/255.255.255.240,Sonic
IBR_SONIC-03743,V10_Management,10.132.97.17/255.255.255.240,Sonic
IBR_SONIC-03744,V10_Management,10.132.97.33/255.255.255.240,Sonic
IBR_SONIC-03745,V10_Management,10.132.97.49/255.255.255.240,Sonic
IBR_SONIC-03746,V10_Management,10.132.97.65/255.255.255.240,Sonic
IBR_SONIC-03748,V10_Management,10.132.97.81/255.255.255.240,Sonic
IBR_SONIC-03750,V10_Management,10.132.97.113/255.255.255.240,Sonic
IBR_SONIC-03751,V10_Management,10.132.97.129/255.255.255.240,Sonic
IBR_SONIC-03752,V10_Management,10.132.224.241/255.255.255.240,Sonic
IBR_SONIC-03753,V10_Management,10.132.97.145/255.255.255.240,Sonic
IBR_SONIC-03754,V10_Management,10.132.97.161/255.255.255.240,Sonic
IBR_SONIC-03755,V10_Management,10.132.97.177/255.255.255.240,Sonic
IBR_SONIC-03756,V10_Management,10.132.97.193/255.255.255.240,Sonic
IBR_SONIC-03758,V10_Management,10.132.97.209/255.255.255.240,Sonic
IBR_SONIC-03760,V10_Management,10.132.97.225/255.255.255.240,Sonic
IBR_SONIC-03761,V10_Management,10.132.97.241/255.255.255.240,Sonic
IBR_SONIC-03762,V10_Management,10.132.98.1/255.255.255.240,Sonic
IBR_SONIC-03763,V10_Management,10.132.98.17/255.255.255.240,Sonic
IBR_SONIC-03764,V10_Management,10.132.98.33/255.255.255.240,Sonic
IBR_SONIC-03765,V10_Management,10.132.98.49/255.255.255.240,Sonic
IBR_SONIC-03766,V10_Management,10.132.98.65/255.255.255.240,Sonic
IBR_SONIC-03770,V10_Management,10.132.98.81/255.255.255.240,Sonic
IBR_SONIC-03771,V10_Management,10.132.98.97/255.255.255.240,Sonic
IBR_SONIC-03772,V10_Management,10.132.98.113/255.255.255.240,Sonic
IBR_SONIC-03773,V10_Management,10.132.98.129/255.255.255.240,Sonic
IBR_SONIC-03774,V10_Management,10.132.98.145/255.255.255.240,Sonic
IBR_SONIC-03775,V10_Management,10.132.98.161/255.255.255.240,Sonic
IBR_SONIC-03776,V10_Management,10.132.98.177/255.255.255.240,Sonic
IBR_SONIC-03777,V10_Management,10.132.98.193/255.255.255.240,Sonic
IBR_SONIC-03778,V10_Management,10.132.98.209/255.255.255.240,Sonic
IBR_SONIC-03779,V10_Management,10.132.98.225/255.255.255.240,Sonic
IBR_SONIC-03780,V10_Management,10.132.98.241/255.255.255.240,Sonic
IBR_SONIC-03781,V10_Management,10.132.99.1/255.255.255.240,Sonic
IBR_SONIC-03782,V10_Management,10.132.99.17/255.255.255.240,Sonic
IBR_SONIC-03784,V10_Management,10.132.99.33/255.255.255.240,Sonic
IBR_SONIC-03785,V10_Management,10.132.99.49/255.255.255.240,Sonic
IBR_SONIC-03786,V10_Management,10.132.99.65/255.255.255.240,Sonic
IBR_SONIC-03787,V10_Management,10.132.220.97/255.255.255.240,Sonic
IBR_SONIC-03788,V10_Management,10.132.99.81/255.255.255.240,Sonic
IBR_SONIC-03789,V10_Management,10.132.99.97/255.255.255.240,Sonic
IBR_SONIC-03790,V10_Management,10.132.99.113/255.255.255.240,Sonic
IBR_SONIC-03791,V10_Management,10.132.99.129/255.255.255.240,Sonic
IBR_SONIC-03792,V10_Management,10.132.99.145/255.255.255.240,Sonic
IBR_SONIC-03794,V10_Management,10.132.99.161/255.255.255.240,Sonic
IBR_SONIC-03795,V10_Management,10.132.99.177/255.255.255.240,Sonic
IBR_SONIC-03797,V10_Management,10.132.99.193/255.255.255.240,Sonic
IBR_SONIC-03799,V10_Management,10.132.99.225/255.255.255.240,Sonic
IBR_SONIC-03800,V10_Management,10.132.99.241/255.255.255.240,Sonic
IBR_SONIC-03801,V10_Management,10.132.100.1/255.255.255.240,Sonic
IBR_SONIC-03802,V10_Management,10.132.100.17/255.255.255.240,Sonic
IBR_SONIC-03803,V10_Management,10.132.100.33/255.255.255.240,Sonic
IBR_SONIC-03804,V10_Management,10.132.100.49/255.255.255.240,Sonic
IBR_SONIC-03805,V10_Management,10.132.100.65/255.255.255.240,Sonic
IBR_SONIC-03806,V10_Management,10.132.100.81/255.255.255.240,Sonic
IBR_SONIC-03807,V10_Management,10.132.100.97/255.255.255.240,Sonic
IBR_SONIC-03809,V10_Management,10.132.100.113/255.255.255.240,Sonic
IBR_SONIC-03810,V10_Management,10.132.100.129/255.255.255.240,Sonic
IBR_SONIC-03811,V10_Management,10.132.100.145/255.255.255.240,Sonic
IBR_SONIC-03812,V10_Management,10.132.100.161/255.255.255.240,Sonic
IBR_SONIC-03813,V10_Management,10.132.100.177/255.255.255.240,Sonic
IBR_SONIC-03814,V10_Management,10.132.100.193/255.255.255.240,Sonic
IBR_SONIC-03815,V10_Management,10.132.100.209/255.255.255.240,Sonic
IBR_SONIC-03818,V10_Management,10.132.100.225/255.255.255.240,Sonic
IBR_SONIC-03819,V10_Management,10.132.100.241/255.255.255.240,Sonic
IBR_SONIC-03820,V10_Management,10.132.101.1/255.255.255.240,Sonic
IBR_SONIC-03822,V10_Management,10.132.101.17/255.255.255.240,Sonic
IBR_SONIC-03823,V10_Management,10.132.101.33/255.255.255.240,Sonic
IBR_SONIC-03824,V10_Management,10.132.101.49/255.255.255.240,Sonic
IBR_SONIC-03825,V10_Management,10.132.101.65/255.255.255.240,Sonic
IBR_SONIC-03827,V10_Management,10.132.101.81/255.255.255.240,Sonic
IBR_SONIC-03828,V10_Management,10.132.101.97/255.255.255.240,Sonic
IBR_SONIC-03829,V10_Management,10.132.101.113/255.255.255.240,Sonic
IBR_SONIC-03830,V10_Management,10.132.101.129/255.255.255.240,Sonic
IBR_SONIC-03831,V10_Management,10.132.101.145/255.255.255.240,Sonic
IBR_SONIC-03832,V10_Management,10.132.101.161/255.255.255.240,Sonic
IBR_SONIC-03834,V10_Management,10.132.101.177/255.255.255.240,Sonic
IBR_SONIC-03835,V10_Management,10.132.220.113/255.255.255.240,Sonic
IBR_SONIC-03836,V10_Management,10.132.101.193/255.255.255.240,Sonic
IBR_SONIC-03837,V10_Management,10.132.101.209/255.255.255.240,Sonic
IBR_SONIC-03838,V10_Management,10.132.101.225/255.255.255.240,Sonic
IBR_SONIC-03839,V10_Management,10.132.101.241/255.255.255.240,Sonic
IBR_SONIC-03840,V10_Management,10.132.102.1/255.255.255.240,Sonic
IBR_SONIC-03841,V10_Management,10.132.102.17/255.255.255.240,Sonic
IBR_SONIC-03842,V10_Management,10.132.102.33/255.255.255.240,Sonic
IBR_SONIC-03844,V10_Management,10.132.102.49/255.255.255.240,Sonic
IBR_SONIC-03845,V10_Management,10.132.102.65/255.255.255.240,Sonic
IBR_SONIC-03846,V10_Management,10.132.102.81/255.255.255.240,Sonic
IBR_SONIC-03847,V10_Management,10.132.222.193/255.255.255.240,Sonic
IBR_SONIC-03848,V10_Management,10.132.102.97/255.255.255.240,Sonic
IBR_SONIC-03849,V10_Management,10.132.102.113/255.255.255.240,Sonic
IBR_SONIC-03851,V10_Management,10.132.102.129/255.255.255.240,Sonic
IBR_SONIC-03854,V10_Management,10.132.102.145/255.255.255.240,Sonic
IBR_SONIC-03855,V10_Management,10.132.102.161/255.255.255.240,Sonic
IBR_SONIC-03857,V10_Management,10.132.102.177/255.255.255.240,Sonic
IBR_SONIC-03858,V10_Management,10.132.102.193/255.255.255.240,Sonic
IBR_SONIC-03861,V10_Management,10.132.102.209/255.255.255.240,Sonic
IBR_SONIC-03862,V10_Management,10.132.102.225/255.255.255.240,Sonic
IBR_SONIC-03863,V10_Management,10.132.102.241/255.255.255.240,Sonic
IBR_SONIC-03864,V10_Management,10.132.103.1/255.255.255.240,Sonic
IBR_SONIC-03865,V10_Management,10.132.103.17/255.255.255.240,Sonic
IBR_SONIC-03866,V10_Management,10.132.103.33/255.255.255.240,Sonic
IBR_SONIC-03868,V10_Management,10.132.103.49/255.255.255.240,Sonic
IBR_SONIC-03871,V10_Management,10.132.103.65/255.255.255.240,Sonic
IBR_SONIC-03873,V10_Management,10.132.103.81/255.255.255.240,Sonic
IBR_SONIC-03874,V10_Management,10.132.103.97/255.255.255.240,Sonic
IBR_SONIC-03875,V10_Management,10.132.103.113/255.255.255.240,Sonic
IBR_SONIC-03876,V10_Management,10.132.103.129/255.255.255.240,Sonic
IBR_SONIC-03878,V10_Management,10.132.103.161/255.255.255.240,Sonic
IBR_SONIC-03880,V10_Management,10.132.103.177/255.255.255.240,Sonic
IBR_SONIC-03883,V10_Management,10.132.103.193/255.255.255.240,Sonic
IBR_SONIC-03885,V10_Management,10.132.103.209/255.255.255.240,Sonic
IBR_SONIC-03886,V10_Management,10.132.103.225/255.255.255.240,Sonic
IBR_SONIC-03887,V10_Management,10.132.103.241/255.255.255.240,Sonic
IBR_SONIC-03888,V10_Management,10.132.104.1/255.255.255.240,Sonic
IBR_SONIC-03889,V10_Management,10.132.104.17/255.255.255.240,Sonic
IBR_SONIC-03890,V10_Management,10.132.104.33/255.255.255.240,Sonic
IBR_SONIC-03893,V10_Management,10.132.104.49/255.255.255.240,Sonic
IBR_SONIC-03895,V10_Management,10.132.104.81/255.255.255.240,Sonic
IBR_SONIC-03896,V10_Management,10.132.104.97/255.255.255.240,Sonic
IBR_SONIC-03898,V10_Management,10.132.104.113/255.255.255.240,Sonic
IBR_SONIC-03900,V10_Management,10.132.104.129/255.255.255.240,Sonic
IBR_SONIC-03901,V10_Management,10.132.104.145/255.255.255.240,Sonic
IBR_SONIC-03902,V10_Management,10.132.104.161/255.255.255.240,Sonic
IBR_SONIC-03903,V10_Management,10.132.104.177/255.255.255.240,Sonic
IBR_SONIC-03904,V10_Management,10.132.104.193/255.255.255.240,Sonic
IBR_SONIC-03905,V10_Management,10.132.104.209/255.255.255.240,Sonic
IBR_SONIC-03906,V10_Management,10.132.104.225/255.255.255.240,Sonic
IBR_SONIC-03909,V10_Management,10.132.104.241/255.255.255.240,Sonic
IBR_SONIC-03910,V10_Management,10.132.105.1/255.255.255.240,Sonic
IBR_SONIC-03911,V10_Management,10.132.105.17/255.255.255.240,Sonic
IBR_SONIC-03915,V10_Management,10.132.105.33/255.255.255.240,Sonic
IBR_SONIC-03916,V10_Management,10.132.105.49/255.255.255.240,Sonic
IBR_SONIC-03917,V10_Management,10.132.105.65/255.255.255.240,Sonic
IBR_SONIC-03918,V10_Management,10.132.105.81/255.255.255.240,Sonic
IBR_SONIC-03919,V10_Management,10.132.105.97/255.255.255.240,Sonic
IBR_SONIC-03920,V10_Management,10.132.105.113/255.255.255.240,Sonic
IBR_SONIC-03926,V10_Management,10.132.105.129/255.255.255.240,Sonic
IBR_SONIC-03927,V10_Management,10.132.105.145/255.255.255.240,Sonic
IBR_SONIC-03928,V10_Management,10.132.105.161/255.255.255.240,Sonic
IBR_SONIC-03929,V10_Management,10.132.105.177/255.255.255.240,Sonic
IBR_SONIC-03930,V10_Management,10.132.105.193/255.255.255.240,Sonic
IBR_SONIC-03931,V10_Management,10.132.105.209/255.255.255.240,Sonic
IBR_SONIC-03932,V10_Management,10.132.105.225/255.255.255.240,Sonic
IBR_SONIC-03934,V10_Management,10.132.106.1/255.255.255.240,Sonic
IBR_SONIC-03936,V10_Management,10.132.106.17/255.255.255.240,Sonic
IBR_SONIC-03937,V10_Management,10.132.106.33/255.255.255.240,Sonic
IBR_SONIC-03938,V10_Management,10.132.106.49/255.255.255.240,Sonic
IBR_SONIC-03939,V10_Management,10.132.106.65/255.255.255.240,Sonic
IBR_SONIC-03941,V10_Management,10.132.106.81/255.255.255.240,Sonic
IBR_SONIC-03943,V10_Management,10.132.106.97/255.255.255.240,Sonic
IBR_SONIC-03944,V10_Management,10.132.106.113/255.255.255.240,Sonic
IBR_SONIC-03947,V10_Management,10.132.106.145/255.255.255.240,Sonic
IBR_SONIC-03948,V10_Management,10.132.106.161/255.255.255.240,Sonic
IBR_SONIC-03949,V10_Management,10.132.106.177/255.255.255.240,Sonic
IBR_SONIC-03951,V10_Management,10.132.106.193/255.255.255.240,Sonic
IBR_SONIC-03952,V10_Management,10.132.106.209/255.255.255.240,Sonic
IBR_SONIC-03953,V10_Management,10.132.106.225/255.255.255.240,Sonic
IBR_SONIC-03954,V10_Management,10.132.106.241/255.255.255.240,Sonic
IBR_SONIC-03955,V10_Management,10.132.107.1/255.255.255.240,Sonic
IBR_SONIC-03956,V10_Management,10.132.107.17/255.255.255.240,Sonic
IBR_SONIC-03957,V10_Management,10.132.107.33/255.255.255.240,Sonic
IBR_SONIC-03959,V10_Management,10.132.107.49/255.255.255.240,Sonic
IBR_SONIC-03960,V10_Management,10.132.107.65/255.255.255.240,Sonic
IBR_SONIC-03961,V10_Management,10.132.107.81/255.255.255.240,Sonic
IBR_SONIC-03962,V10_Management,10.132.107.97/255.255.255.240,Sonic
IBR_SONIC-03963,V10_Management,10.132.107.113/255.255.255.240,Sonic
IBR_SONIC-03964,V10_Management,10.132.107.129/255.255.255.240,Sonic
IBR_SONIC-03965,V10_Management,10.132.107.145/255.255.255.240,Sonic
IBR_SONIC-03966,V10_Management,10.132.107.161/255.255.255.240,Sonic
IBR_SONIC-03967,V10_Management,10.132.107.177/255.255.255.240,Sonic
IBR_SONIC-03970,V10_Management,10.132.107.193/255.255.255.240,Sonic
IBR_SONIC-03971,V10_Management,10.132.107.209/255.255.255.240,Sonic
IBR_SONIC-03972,V10_Management,10.132.107.225/255.255.255.240,Sonic
